,Unique_ID,Population,Pop_Density,Nearest_Hospital,Nearest_BigCity,New_Cases,New_Deaths,day_before_cases_normalized,day_before_deaths_normalized
158,Suffolk_Massachusetts,803907,13860.465517241399,0.676874266475545,0.0,0.0,0.0,0.0,0.0
159,Bexar_Texas,2003554,1606.6992782678399,1.68325161927398,15.8705634866345,0.0,0.0,0.0,0.0
160,Snohomish_Washington,822083,393.341148325359,1.8662153908988601,10.3192622161909,0.0,0.0,0.0,0.0
161,Dane_Wisconsin,546695,456.62941431960195,1.45129531736424,1.45129531736424,0.0,0.0,0.0,0.0
162,Maricopa_Arizona,4485414,486.276452732003,3.97628370379003,5.28459521481004,0.0,0.0,0.0,0.0
163,Los Angeles_California,10039107,2472.68645320197,0.0,0.763662208380237,0.0,0.0,0.0,0.0
164,Orange_California,3175692,3349.88607594937,0.763662208380237,0.0,0.0,0.0,0.0,0.0
165,San Diego_California,3338330,794.084205518554,0.0,1.22528227142804,0.0,0.0,0.0,0.0
166,San Francisco_California,881549,18756.3617021277,0.0,0.0,0.0,0.0,0.0,0.0
167,Santa Clara_California,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,0.0,0.0,0.0,0.0
168,Cook_Illinois,5150233,5444.22093023256,1.17313744780389,0.0,0.0,0.0,0.0,0.0
169,Suffolk_Massachusetts,803907,13860.465517241399,0.676874266475545,0.0,0.0,0.0,0.0,0.0
170,Bexar_Texas,2003554,1606.6992782678399,1.68325161927398,15.8705634866345,0.0,0.0,0.0,0.0
171,Snohomish_Washington,822083,393.341148325359,1.8662153908988601,10.3192622161909,0.0,0.0,0.0,0.0
172,Dane_Wisconsin,546695,456.62941431960195,1.45129531736424,1.45129531736424,0.0,0.0,0.0,0.0
173,Maricopa_Arizona,4485414,486.276452732003,3.97628370379003,5.28459521481004,0.0,0.0,0.0,0.0
174,Los Angeles_California,10039107,2472.68645320197,0.0,0.763662208380237,0.0,0.0,0.0,0.0
175,Orange_California,3175692,3349.88607594937,0.763662208380237,0.0,0.0,0.0,0.0,0.0
176,San Diego_California,3338330,794.084205518554,0.0,1.22528227142804,0.0,0.0,0.0,0.0
177,San Francisco_California,881549,18756.3617021277,0.0,0.0,0.0,0.0,0.0,0.0
178,Santa Clara_California,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,0.0,0.0,0.0,0.0
179,Cook_Illinois,5150233,5444.22093023256,1.17313744780389,0.0,0.0,0.0,0.0,0.0
180,Suffolk_Massachusetts,803907,13860.465517241399,0.676874266475545,0.0,0.0,0.0,0.0,0.0
181,Bexar_Texas,2003554,1606.6992782678399,1.68325161927398,15.8705634866345,0.0,0.0,0.0,0.0
182,Snohomish_Washington,822083,393.341148325359,1.8662153908988601,10.3192622161909,0.0,0.0,0.0,0.0
183,Dane_Wisconsin,546695,456.62941431960195,1.45129531736424,1.45129531736424,0.0,0.0,0.0,0.0
184,Maricopa_Arizona,4485414,486.276452732003,3.97628370379003,5.28459521481004,0.0,0.0,0.0,0.0
185,Los Angeles_California,10039107,2472.68645320197,0.0,0.763662208380237,0.0,0.0,0.0,0.0
