,Population,Pop_Density,Nearest_Hospital,Nearest_BigCity,day_before_cases,day_before_deaths
3110,391911,485.134432560903,3.70776129376907,8.37976200629228,10.0,0.0
3111,122437,167.61629658023702,3.5801244977030198,8.679933642190731,1.0,0.0
3112,1671329,2264.67344173442,0.5558136148771851,0.5558136148771851,40.0,0.0
3113,1153526,1602.11944444444,0.5363058345751911,0.5363058345751911,34.0,0.0
3114,999101,167.550058695288,0.0,2.96381509541287,2.0,0.0
3115,135558,37.939546599496204,2.68063184323786,3.2789653685379703,1.0,0.0
3116,900202,110.56276099238501,0.969289262241355,1.90349290816029,,
3117,10039107,2472.68645320197,0.0,0.763662208380237,94.0,1.0
3118,157327,73.5860617399439,0.47323227049461,2.7254375118904104,1.0,0.0
3119,258826,497.742307692308,0.426159389826848,0.426159389826848,4.0,0.0
3120,434061,130.662552679109,1.13427156025891,1.94552281470049,,
3121,137744,182.684350132626,0.0,0.762571382602185,1.0,0.0
3122,99755,104.128392484342,1.03130118269399,2.28396786112343,1.0,0.0
3123,3175692,3349.88607594937,0.763662208380237,0.0,22.0,0.0
3124,398329,283.105188343994,0.8691118865789971,2.15740384306127,8.0,1.0
3125,2470546,342.750554938957,1.0266465375745402,1.77173220296313,14.0,2.0
3126,1552058,1606.6853002070402,0.0,1.2999101750186899,32.0,2.0
3127,62808,45.218142548596106,1.0403465726997299,1.78701008669633,1.0,0.0
3128,2180085,108.667381118533,0.0,1.9536115622093502,2.0,0.0
3129,3338330,794.084205518554,0.0,1.22528227142804,56.0,0.0
3130,881549,18756.3617021277,0.0,0.0,43.0,0.0
3131,762148,544.780557541101,0.521388018689512,1.1797137288411,9.0,0.0
3132,283111,85.6873486682809,0.0,3.11897872455217,3.0,0.0
3133,766573,1707.28953229399,0.347480580986158,0.347480580986158,42.0,1.0
3134,446499,163.074872169467,0.0,2.44695752655851,1.0,0.0
3135,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,138.0,4.0
3136,273213,612.585201793722,0.0,0.819421290840787,2.0,0.0
3137,180080,47.5647120972002,2.2755186934703504,3.03806204124187,1.0,0.0
3138,447643,540.6316425120771,0.46354240323830004,0.72058752252875,15.0,0.0
3139,494336,313.664974619289,0.553776743477475,0.8952825851084549,8.0,0.0
